id,result,user_email,company_name,name,main_category,company_URL,linkedin_URL,category,message,twitter_URL,pricing,image,company_description,referrenceId
228,Accepted,,ClickFunnels,,Action,https://www.clickfunnels.com/,https://www.linkedin.com/company/clickfunnels/,Productivity,,https://x.com/clickfunnels,https://www.clickfunnels.com/pricing,https://pbs.twimg.com/profile_images/1116102676679249920/8onP-Oo6_400x400.png,"ClickFunnels is a comprehensive online sales and marketing platform designed to create sales funnels, websites, online courses, membership sites, and more. It offers tools for email marketing, analytics, A/B testing, and CRM integration, aiming to convert visitors into paying customers. The platform provides a user-friendly, drag-and-drop interface and supports integration with various popular tools.",eU8W1ho5Ssg4BAgocloO
229,Accepted,,Wondershare UniConverter,,Video,https://videoconverter.wondershare.com,https://www.linkedin.com/company/wondershare-technology/,Video Editing,,https://twitter.com/wondershare,https://videoconverter.wondershare.com/store/windows-individuals.html,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710431356860000.jpeg?alt=media&token=92ed0d31-2bd0-4e9f-ad0e-e3dd3867032b,"Wondershare UniConverter is a comprehensive video conversion tool that offers a wide range of features for video conversion, compression, editing, and more. It supports over 1000 video/audio formats and boasts a high-speed conversion capability, especially for 4K/8K HDR files. The software includes additional functionalities such as video downloading, DVD burning, video metadata editing, and even a screen recorder. It’s designed to cater to various video processing needs, whether for personal or business use, providing users with a versatile solution for their multimedia files.",eUHqwi7MAJLn9BDYUhQC
230,Accepted,,HeyGen audio to video,,Video,,https://www.linkedin.com/company/heygen/mycompany/?viewAsMember=true,Video Generation,,https://twitter.com/heygen_official,https://www.heygen.com/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1722010727915000.jpeg?alt=media&token=bfa1f621-8760-4a79-8c99-9fa12ed77e40,"HeyGen's audio-to-video feature allows users to convert audio files into videos by selecting an AI avatar that will speak using the uploaded audio. This tool supports MP3 and WAV formats and provides a straightforward process for creating engaging video content from audio inputs, suitable for various applications like marketing, education, and social media.
",efmVGyVj9bnYQItkYD10
231,Accepted,,CapCut,,Video,https://www.capcut.com/,https://www.linkedin.com/company/capcut/,Video Editing,,https://twitter.com/capcutapp,,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710431668422000.jpeg?alt=media&token=919d021f-c482-4b02-b6d8-ded0ee179873,"CapCut is a versatile and user-friendly video editing platform that integrates AI-driven tools to streamline the video creation process. It offers a range of features such as background removal, image upscaling, AI color correction, and old photo restoration. Users can collaborate with their team, access a vast library of stock assets, and utilize templates for quick content creation. CapCut supports various languages and voices for text-to-speech and speech-to-text functions, enhancing editing efficiency. Available on multiple devices, it ensures data privacy and smooth access to projects, making it suitable for both personal and professional use. Whether you’re a beginner or a seasoned creator, CapCut provides a comprehensive toolkit for all your video editing needs.",f7Im4XGNKqcsZUqQM4Vf
232,Accepted,,FakeYou,,Audio,https://fakeyou.com/,,Text to Speech,,https://twitter.com/intent/follow?screen_name=FakeYouApp,https://fakeyou.com/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710434012316000.jpg?alt=media&token=e6a4ff4d-885a-42c5-87d6-3340ade56bbc,"FakeYou.com is an online platform that utilizes deepfake technology to generate audio or videos with text-to-speech capabilities. It allows users to create content featuring their favorite characters speaking any given text. The site offers a variety of AI tools, including voice cloning, face animation, and video style transfer, empowering users to produce unique and creative media. FakeYou aims to democratize content creation, enabling anyone to direct and produce feature-length content from home.",fK9sL5Xmct2Qikd7CC3J
233,Accepted,,Wisecut,,Video,https://www.wisecut.video/,https://www.linkedin.com/company/wisecut/,Video Editing,,https://twitter.com/WisecutVideo,https://www.wisecut.video/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710431386399000.jpeg?alt=media&token=01bacaf9-c7b6-4bb1-9e54-bee387d91863,"Wisecut is an innovative video editing platform that harnesses the power of AI to streamline the video editing process. It offers features like Auto Cut Silences to eliminate awkward pauses, Auto Subtitles and Translations to enhance viewer engagement, and Smart Background Music that adapts to your video content. Additionally, Wisecut provides Automatic Audio Ducking to balance speaking and background music, and a Storyboard-Based Editing interface for easy manipulation of video scenes. This tool is particularly useful for transforming long-form content into concise, impactful clips suitable for social media platforms.",fLXBPVnxNV9Ismd5i53u
234,Accepted,,Rows,,Productivity,https://rows.com,,Productivity,,https://twitter.com/RowsHQ,https://rows.com/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710486357549000.jpg?alt=media&token=697e6911-bbd0-4168-928d-f2f9666116c7,"Rows.com is a dynamic platform that transforms the way you work with spreadsheets. It offers Rows AI, a personal data analyst feature that allows you to access AI capabilities to analyze, summarize, and transform data without needing complex formulas. With Rows AI, you can get quick insights, perform deep dives into datasets, and ask questions directly to the AI for immediate answers. It’s designed to help you build better spreadsheets faster, making it a valuable tool for businesses and individuals who rely on data analysis and want to streamline their workflow.",fWoAXh7w95NdLHKbpyBx
235,Accepted,,FallbackAI,,Audio,https://www.fallbackai.com,https://www.linkedin.com/company/fallbackai,Voice cloning/Marketing,,,,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710434447038000.jpg?alt=media&token=1fc5ba3c-cc1d-438c-89e8-2e7acf41794f,"Fallback.ai is an AI-powered sales automation platform that enhances lead generation and outreach efficiency. It features AI-generated ringless voicemail drops, allowing sales teams to broadcast personalized messages without making actual calls. This system can clone salespeople’s voices, sending voicemails to prospects from their phone numbers, which helps in nurturing leads and potentially increasing callback rates. The platform is designed to streamline sales processes, enabling teams to focus on ready-to-buy prospects while automating follow-ups with less interested leads.",fe4GPrWiIdm3YSqkkNOg
236,Accepted,,Karaoke Version,,Audio,https://www.karaoke-version.com/,,Audio Editing,,https://twitter.com/karaokeversion,https://www.karaoke-version.com/help/payments_43.html,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710500087059000.png?alt=media&token=a7c72f65-edcf-45df-9248-f279c0385942,"Karaoke-Version.com is a popular online resource for instrumental music and karaoke tracks. It boasts a large collection of over 74,000 instrumental versions and karaoke videos across 30 genres, catering to music enthusiasts and performers alike. The platform allows users to download their favorite songs and sing along to them, providing a fun and interactive musical experience. Whether you’re a professional singer or just enjoy karaoke as a hobby, Karaoke-Version.com offers a diverse range of tracks to choose from.",fmOKrCvoH6tA1ugtL5dK
237,Accepted,,Artlist,,Audio,https://artlist.io/,https://www.linkedin.com/company/art-list,Stock Assets,,https://twitter.com/Artlist_io,https://artlist.io/page/pricing/max,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710500253551000.jpg?alt=media&token=94318fdf-38e5-4875-a14a-e6d4db2520d3,"Artlist.io is a comprehensive creative resource platform for video creators, offering an extensive library of royalty-free music, sound effects, stock footage, and video editing tools. With flexible subscription plans tailored to different needs, Artlist.io provides global coverage for all types of video projects, ensuring creators can find the perfect assets for their work. The platform also offers a free trial, allowing users to explore watermarked assets before committing to a subscription for full access to its high-quality, curated content. Whether for commercial or personal use, Artlist.io is designed to empower creators with the tools they need to bring their visions to life.",fvREsnsLy6RpVZAoSHzD
238,Accepted,,Hostinger,,Action,,https://www.linkedin.com/company/hostinger,Design/Website/Landing page,,https://x.com/Hostinger,https://www.hostinger.com/pro,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1723011115089000.jpeg?alt=media&token=30d47430-3cb2-43d8-9d1a-0559613f8984,A web hosting service offering fast and secure website hosting solutions.,g9gbOlQ99llaEcvAAN2H
239,Accepted,,Wordtune,,Text,https://www.wordtune.com/,https://www.linkedin.com/showcase/wordtune/,Writing assistant,,https://twitter.com/wordtune,https://www.wordtune.com/plans,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710432511652000.png?alt=media&token=b58699ea-422e-4d70-813c-65133f847606,"Wordtune is an AI writing tool that can rewrite, rephrase, and edit your writing. It helps writers like you get your ideas across and improve the quality of your content. 
You can use the Wordtune editor through your browser or download the extension and use it with a compatible software like Microsoft Word or Google Docs.",gEWV68sILQlriltPwXCw
240,Accepted,,Kroma.ai,,Action,https://kroma.ai/,https://www.linkedin.com/company/kromaai/about/,Design/Presentation,,https://twitter.com/Kroma_ai,https://kroma.ai/pricing/,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710486223278000.jpg?alt=media&token=b75fd285-0a22-4b7b-bcbd-c9dbd97d45e0,"Kroma.ai is an AI-powered platform designed to assist professionals in creating persuasive presentations, pitches, and proposals. It offers a vast array of expertly-crafted templates and creative assets, including over a million visual elements, to streamline the presentation process. With tools for data visualization and content tailored for impact, Kroma.ai aims to empower users to communicate their ideas effectively and stand out in their respective fields. The platform is trusted by entrepreneurs, teams, and businesses worldwide, providing a solution for those without a design background to pitch, propose, and present with confidence. Kroma.ai’s mission is to help users accelerate their impact by providing a visual platform that simplifies the creation of high-quality presentations.",gN6AVUGimav7GXXUnTHU
241,Accepted,,D-ID,,Video,https://www.d-id.com/,https://www.linkedin.com/company/deidentification/,Video Generation,,https://twitter.com/d_id_,https://www.d-id.com/pricing/studio/,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710431409435000.jpeg?alt=media&token=eb877930-668d-4af3-8c1d-c5b609b14b24,"D-ID, a company specializing in Natural User Interface (NUI) technologies. They offer a platform that transforms images, text, videos, audio, and voice into engaging Digital People. Their products include Creative Reality™ Studio for creating AI video avatars, Agents for crafting conversational AI agents, and an API for integrating NUI into applications. D-ID emphasizes ethical use of technology and provides solutions for customer service, marketing, and education, aiming to evolve interfaces and enhance user experiences with AI. They also offer integrations with platforms like Microsoft PowerPoint and Canva for workflow enhancement.",gOnq8QtwbTGHyk0ijjZK
242,Accepted,,Gemini,,Text,https://gemini.google.com/,https://www.linkedin.com/company/google-gemini/,Conversational AI,,,https://ai.google.dev/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710433055662000.png?alt=media&token=c37cec11-b921-4dd6-8beb-5dfa0aca62cd,"Gemini, formerly known as Bard, is a generative artificial intelligence chatbot developed by Google. Based on the large language model of the same name and developed as a direct response to the meteoric rise of OpenAI's ChatGPT, it was launched in a limited capacity in March 2023 before expanding to other countries in May. It was previously based on PaLM, and initially the LaMDA family of large language models.",gQ7bB5MYQOc3sGLtpvHi
243,Accepted,,Scribe,,Productivity,https://scribehow.com/,https://www.linkedin.com/company/scribehow/,Productivity,,https://twitter.com/ScribeHow,https://scribehow.com/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710486068093000.jpg?alt=media&token=361806f0-f5fb-49a5-9e82-0f2c0b5f31e2,"Scribe is an innovative tool that automates the creation of step-by-step guides, making it easy to document and share processes. It captures any process you perform on your computer and instantly turns it into a detailed guide. You can customize these guides by adding text, editing screenshots, and redacting sensitive information. Once your guide is ready, you can share it with a click—via link, embed, or PDF. Scribe is particularly useful for onboarding new hires, creating SOPs, building training docs, and assisting customers. It’s praised for its ease of use and the time it saves in manual documentation.",gSqHKOecGK5WKhJHU1to
